barcode;dateaccessioned;booksellerid;homebranch;price;replacementprice;itemcallnumber;holdingbranch;title;author;isbn
6815;2018-08-07;;FING;;;21;FING;"Cálculo de varias variables :";"Stewart, James";9789706866523
6820;2018-08-07;;FING;;;21;FING;"Cálculo de varias variables :";"Stewart, James";9789706866523
6821;2018-08-07;;FING;;;21;FING;"Cálculo de varias variables :";"Stewart, James";9789706866523
6118;2018-08-07;;FING;;;6;FING;"Química general.";"Ebbing, Darrell D.";9786074813067
5950;2018-08-07;;FING;;;43;FING;"Translational multimodality optical imaging.";"Azar, Fred S.";9781596933071
5954;2018-08-07;;FING;;;23;FING;"Complex analysis :";"Mathews, John H.";9780763737481
5955;2018-08-07;;FING;;;43;FING;"Handbook of biological effects of electromagnetic fields.Biological and medical aspects of electromagnetic fields.";"Barnes, Frank S.";9780849395383
5957;2018-08-07;;FING;;;7;FING;"Ejercicio y el corazón.";"Hanson, Peter";"9682513804 | 9682513758"
5958;2018-08-07;;FING;;;7;FING;"Electrocardiografía de 12 derivaciones.";"Hanson, Peter";"968251410X | 9682513758"
5960;2018-08-07;;FING;;;59;FING;"Las desventuras del conocimiento científico :";"Klimovsky, Gregorio";9789505349739
5962;2018-08-07;;FING;;;20;FING;"Fundamentos de bases de datos.";"Silberschatz, Abraham";8448146441
5965;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6091;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6092;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6150;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6151;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6152;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6153;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6154;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6155;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6156;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6157;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6158;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6159;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6160;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6161;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6162;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6163;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6164;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6165;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6166;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6167;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6168;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6169;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6170;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6171;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6172;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6173;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6174;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6175;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6176;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6177;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6178;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6179;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6180;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6181;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6182;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6183;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6184;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6185;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6186;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6187;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6188;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6189;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6190;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6191;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6192;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6193;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6194;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6195;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
6196;2018-08-07;;FING;;;35;FING;"Mecánica de los fluidos :";"Di Paolo, José";9789872923501
5967;2018-08-07;;FING;;;50;FING;"Productivity :";"Blake, Robert R.";0814456928
5971;2018-08-07;;FING;;;50;FING;"Effective communication on the job.";"Marting, Elizabeth";
5974;2018-08-07;;FING;;;24;FING;"Mathematica© :";"Wolfram, Stephen";0201515075
6657;2018-08-07;;FING;;;24;FING;"Mathematica© :";"Wolfram, Stephen";0201515075
5978;2018-08-07;;FING;;;55;FING;"Biomedical telemetry :";"Mackay, R. Stuart";0780310284
5980;2018-08-07;;FING;;;7;FING;"Cardiovascular failure :";"Cabrera Fischer, Edmundo I.";9879599314
5983;2018-08-07;;FING;;;24;FING;"Computer graphics :";"Foley, James D.";0201121107
5984;2018-08-07;;FING;;;30;FING;"Modern spectrum analysis, 2.";"Kesler, Stanislav B.";0879422033
5990;2018-08-07;;FING;;;51;FING;"Genetic algorithms + data estructures = evolution programs.";"Michalewicz, Zbigniew";3540606769
5996;2018-08-07;;FING;;;59;FING;"Estilos tecnológicos :";"Varsavsky, Oscar";9789871741489
6001;2018-08-07;;FING;;;80;FING;"Reingeniería farmaceútica :";"Peretta, Marcelo Daniel";9500617064
6002;2018-08-07;;FING;;;80;FING;"Reingeniería farmaceútica :";"Peretta, Marcelo Daniel";9500617064
6007;2018-08-07;;FING;;;5;FING;"Introducción a la biología celular.";"Alberts, Bruce";9786077743187
6033;2018-08-07;;FING;;;5;FING;"Introducción a la biología celular.";"Alberts, Bruce";9786077743187
6514;2018-08-07;;FING;;;5;FING;"Introducción a la biología celular.";"Alberts, Bruce";9786077743187
6036;2018-08-07;;FING;;;6;FING;"Laboratorio de química general.";"Llano Lomas, Mercedes";9788429173949
6037;2018-08-07;;FING;;;6;FING;"Laboratorio de química general.";"Llano Lomas, Mercedes";9788429173949
6038;2018-08-07;;FING;;;6;FING;"Laboratorio de química general.";"Llano Lomas, Mercedes";9788429173949
6012;2018-08-07;;FING;;;80;FING;"MediPharm® Tratado de medicina farmacéutica.";"Hernández Herrero, Gonzalo";9788498350104
6013;2018-08-07;;FING;;;80;FING;"MediPharm® Tratado de medicina farmacéutica.";"Hernández Herrero, Gonzalo";9788498350104
6015;2018-08-07;;FING;;;26;FING;"Fundamentos de bioquímica :";"Voet, Donald";9789500623148
6016;2018-08-07;;FING;;;26;FING;"Fundamentos de bioquímica :";"Voet, Donald";9789500623148
6017;2018-08-07;;FING;;;26;FING;"Fundamentos de bioquímica :";"Voet, Donald";9789500623148
6069;2018-08-07;;FING;;;7;FING;Patología.;"Mohan, Harsh";9789500602860
6023;2018-08-07;;FING;;;7;FING;"Patología :";"Mohan, Harsh";9789500605670
6070;2018-08-07;;FING;;;7;FING;"Patología :";"Mohan, Harsh";9789500605670
6746;2018-08-07;;FING;;;5;FING;"El mundo de la célula.";"Becker, Wayne M.";9788420550138
6028;2018-08-07;;FING;;;59;FING;"Introducción al pensamiento complejo.";"Morin, Edgar";9788474325188
6029;2018-08-07;;FING;;;5;FING;"La célula.";"Cooper, Geoffrey M.";9788471018113
6030;2018-08-07;;FING;;;5;FING;"La célula.";"Cooper, Geoffrey M.";9788471018113
6041;2018-08-07;;FING;;;26;FING;"Química analítica cualitativa.";"Burriel Martí, Fernando";9788497321402
6042;2018-08-07;;FING;;;26;FING;"Química analítica cualitativa.";"Burriel Martí, Fernando";9788497321402
6043;2018-08-07;;FING;;;26;FING;"Química analítica cualitativa.";"Burriel Martí, Fernando";9788497321402
6058;2018-08-07;;FING;;;45;FING;"Physics in nuclear medicine.";"Cherry, Simon R.";9781416051985
6046;2018-08-07;;FING;;;7;FING;"Emery Elementos de genética médica.";"Turnpenny, Peter D.";9788480863834
6049;2018-08-07;;FING;;;32;FING;"Generative social science :";"Epstein, Joshua M.";9780691125473
6050;2018-08-07;;FING;;;32;FING;"Mathematical epidemiology.";"Brauer, Fred";9783540789109
6051;2018-08-07;;FING;;;54;FING;"Evaluaciones :";"Celman, Susana";9789506983055
6053;2018-08-07;;FING;;;54;FING;"Informes de proyectos de innovación e incentivo a la docencia :";;9789506983116
6055;2018-08-07;;FING;;;56;FING;"English in basic medical science.";"Maclean, Joan";0194375153
6056;2018-08-07;;FING;;;90;FING;"El porvenir de Misiones.";"Levinton, Norberto";9789872422691
6059;2018-08-07;;FING;;;90;FING;"Yaciretá :";"Levinton, Norberto";9789872422653
6060;2018-08-07;;FING;;;45;FING;"<treinta>30 años INVAP.";;
O676;2018-08-07;;FING;;;A2;FING;"INVAP [recurso electrónico] :";;
6062;2018-08-07;;FING;;;1;FING;"Los recursos hídricos en la región del Mercosur :";"Fernández Cirelli, Alicia";9788578050412
6063;2018-08-07;;FING;;;38;FING;"Clinical engineering handbook.";"Dyro, Joseph F.";012226570X
6064;2018-08-07;;FING;;;51;FING;BLAST.;"Korf, Ian";9780596002992
6121;2018-08-07;;FING;;;51;FING;BLAST.;"Korf, Ian";9780596002992
6067;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8448142128
6068;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8448142128
6480;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8448142128
6481;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8448142128
6482;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8448142128
6483;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8448142128
6720;2018-08-07;;FING;;;23;FING;"Variable compleja y aplicaciones.";"Churchill, Ruel V.";8448142128
6073;2018-08-07;;FING;;;8;FING;Quimiometría.;"Mongay Fernández, Carlos";8437059232
6074;2018-08-07;;FING;;;8;FING;Quimiometría.;"Mongay Fernández, Carlos";8437059232
6079;2018-08-07;;FING;;;14;FING;"Cálculo de matrices.";"Bouteloup, Jacques";
6087;2018-08-07;;FING;;;37;FING;"Proyectos ambientales y sustentabilidad.";"Durán, Diana";9789508923981
6089;2018-08-07;;FING;;;80;FING;"Rang y Dale Farmacología.";"Rang, H.P.";9788480869089
6090;2018-08-07;;FING;;;45;FING;"Memoria y balance 2012.";;
6099;2018-08-07;;FING;;;48;FING;"Design and analysis of experiments.";"Montgomery, Douglas C.";9781118097939
6444;2018-08-07;;FING;;;80;FING;"Farmacología :";"Lüllmann, Heinz";9788498352177
6445;2018-08-07;;FING;;;80;FING;"Farmacología :";"Lüllmann, Heinz";9788498352177
6446;2018-08-07;;FING;;;80;FING;"Farmacología :";"Lüllmann, Heinz";9788498352177
6104;2018-08-07;;FING;;;10;FING;Biopsicología.;"Pinel, John P. J.";9788478290819
6107;2018-08-07;;FING;;;47;FING;"Magnets, spins, and resonances :";"Heinrichs, Manfred A.";
6108;2018-08-07;;FING;;;49;FING;"El sistema argentino de innovación :";"Suárez, Diana";9789876301596
6109;2018-08-07;;FING;;;90;FING;"F.C. Central Entre Riano :";"Waigandt, Carlos D.A.";9789871325306
6114;2018-08-07;;FING;;;6;FING;"Principios de química :";"Atkins, Peter";9500600803
6116;2018-08-07;;FING;;;39;FING;"El gran libro de AutoCAD 2007.";;9788426713858
6117;2018-08-07;;FING;;;51;FING;"Bioinformatics :";"Mount, David W.";9780879697129
6119;2018-08-07;;FING;;;30;FING;"Tratamiento de señales en tiempo discreto.";"Oppenheim, Alan V.";9788483227183
6120;2018-08-07;;FING;;;30;FING;"Tratamiento de señales en tiempo discreto.";"Oppenheim, Alan V.";9788483227183
6219;2018-08-07;;FING;;;30;FING;"Tratamiento de señales en tiempo discreto.";"Oppenheim, Alan V.";9788483227183
6759;2018-08-07;;FING;;;30;FING;"Tratamiento de señales en tiempo discreto.";"Oppenheim, Alan V.";9788483227183
6760;2018-08-07;;FING;;;30;FING;"Tratamiento de señales en tiempo discreto.";"Oppenheim, Alan V.";9788483227183
6123;2018-08-07;;FING;;;51;FING;"Current topics in computational molecular biology.";"Jiang, Tao";0262100924
6124;2018-08-07;;FING;;;59;FING;"Leo pero no comprendo :";"Cubo de Severino, Liliana";
6125;2018-08-07;;FING;;;59;FING;"Cómo estudiar :";"Obiols, Guillermo A.";9789875381100
6229;2018-08-07;;FING;;;11;FING;"Física para la ciencia y la tecnología :";"Tipler, Paul A.";9788429144215
6230;2018-08-07;;FING;;;11;FING;"Física para la ciencia y la tecnología :";"Tipler, Paul A.";9788429144215
6129;2018-08-07;;FING;;;15;FING;"Física para la ciencia y la tecnología :";"Tipler, Paul A.";
6132;2018-08-07;;FING;;;31;FING;"Electrónica digital :";"Acha Alegre, Santiago";9786077854746
6133;2018-08-07;;FING;;;32;FING;"An introduction to the finite element method.";"Reddy, J. N.";0070513554
6134;2018-08-07;;FING;;;43;FING;"Industrial microwave heating.";"Metaxas, A.C.";0906048893
6143;2018-08-07;;FING;;;16;FING;"Schaum's outline of calculus.";"Ayres, Frank";0070419736
6145;2018-08-07;;FING;;;57;FING;"Ética :";"Maliandi, Ricardo";9789507864216
6213;2018-08-07;;FING;;;34;FING;"Mecánica de materiales.";"Hibbeler, R.C.";9786073205597
6221;2018-08-07;;FING;;;34;FING;"Mecánica de materiales.";"Hibbeler, R.C.";9786073205597
6715;2018-08-07;;FING;;;34;FING;"Mecánica de materiales.";"Hibbeler, R.C.";9786073205597
2535;2018-08-07;;FING;;;47;FING;"Physics in medicine and biology :";;
6795;2018-08-07;;FING;;;33;FING;"Ingeniería termodinámica.";"Rajput, R.K.";9781934015148
6796;2018-08-07;;FING;;;33;FING;"Ingeniería termodinámica.";"Rajput, R.K.";9781934015148
6797;2018-08-07;;FING;;;33;FING;"Ingeniería termodinámica.";"Rajput, R.K.";9781934015148
6200;2018-08-07;;FING;;;59;FING;"Historia crítica de la ciencia argentina :";"Orione, Julio";9789876141253
6203;2018-08-07;;FING;;;43;FING;"Electroterapia en fisioterapia.";"Rodríguez Martín, José María";
6205;2018-08-07;;FING;;;80;FING;"Fundamentos de farmacología básica y clínica.";"Ruiz-Gayo, Mariano";9788498355987
6206;2018-08-07;;FING;;;80;FING;"Fundamentos de farmacología básica y clínica.";"Ruiz-Gayo, Mariano";9788498355987
L564;2018-08-07;;FING;;;52;FING;"Hacia la calidad total.";"Chandezon, Gérard";8475775284
L565;2018-08-07;;FING;;;50;FING;"Management por objetivos.";"Berne, Philippe";8475775276
6210;2018-08-07;;FING;;;50;FING;"Guía de proyectos de inversión :";"Sosa Pulido, Demetrio";9786070502408
6211;2018-08-07;;FING;;;26;FING;"Análisis químico cuantitativo.";"Harris, Daniel C.";9788429172249
6212;2018-08-07;;FING;;;26;FING;"Fundamentos de química analítica.";"Skoog, Douglas A.";9789706863690
6218;2018-08-07;;FING;;;26;FING;"Fundamentos de química analítica.";"Skoog, Douglas A.";9789706863690
6227;2018-08-07;;FING;;;18;FING;"Linux :";"Arena, Héctor Facundo";9789872601386
6228;2018-08-07;;FING;;;18;FING;"Linux :";"Arena, Héctor Facundo";9789872601386
6231;2018-08-07;;FING;;;11;FING;"Física conceptual.";"Hewitt, Paul G.";9789702607953
6232;2018-08-07;;FING;;;26;FING;"Fundamentos de química analítica :";"Skoog, Douglas A.";8429175547
6233;2018-08-07;;FING;;;26;FING;"Laboratorio de análisis instrumental.";"Mauri Aucejo, Adela";9788437078205
6234;2018-08-07;;FING;;;26;FING;"Laboratorio de análisis instrumental.";"Mauri Aucejo, Adela";9788437078205
6237;2018-08-07;;FING;;;80;FING;"Pharmaceutical analysis :";"Watson, David G.";9780702046216
6238;2018-08-07;;FING;;;80;FING;"Pharmaceutical analysis :";"Watson, David G.";9780702046216
6258;2018-08-07;;FING;;;80;FING;"Foye's Principles of medicinal chemistry.";"Lemke, Thomas L";9781609133450
6259;2018-08-07;;FING;;;80;FING;"Foye's Principles of medicinal chemistry.";"Lemke, Thomas L";9781609133450
6277;2018-08-07;;FING;;;80;FING;"Hugo and Russell's Phamaceutical microbiology.";"Denyer, Stephen P.";9781444330632
6245;2018-08-07;;FING;;;80;FING;"Protein NMR techniques.";"Shektman, Alexander";9781617794797
6247;2018-08-07;;FING;;;45;FING;"Memoria y balance 2013.";;
6248;2018-08-07;;FING;;;51;FING;"Introduction to autonomous mobile robots.";"Siegwart, Roland";
6249;2018-08-07;;FING;;;5;FING;"Inmunología celular y molecular.";"Abbas, Abul K.";
6250;2018-08-07;;FING;;;51;FING;"Using MPI :";"Gropp, William";026257134X
6251;2018-08-07;;FING;;;51;FING;"Biological sequence analysis :";"Durbin, Richard";9780521629713
3260;2018-08-07;;FING;;;59;FING;"La ciencia desde México :";"Farías, María del Carmen";9681650603
6253;2018-08-07;;FING;;;2;FING;"Anatomía y fisiología.";"Marieb, Elaine N.";9788478290949
6460;2018-08-07;;FING;;;2;FING;"Anatomía y fisiología.";"Marieb, Elaine N.";9788478290949
6461;2018-08-07;;FING;;;2;FING;"Anatomía y fisiología.";"Marieb, Elaine N.";9788478290949
6462;2018-08-07;;FING;;;2;FING;"Anatomía y fisiología.";"Marieb, Elaine N.";9788478290949
O724;2018-08-07;;FING;;;A2;FING;"Essentials of interactive physiology [recurso electrónico].";;9788478290949
O777;2018-08-07;;FING;;;A2;FING;"Essentials of interactive physiology [recurso electrónico].";;9788478290949
O778;2018-08-07;;FING;;;A2;FING;"Essentials of interactive physiology [recurso electrónico].";;9788478290949
O779;2018-08-07;;FING;;;A2;FING;"Essentials of interactive physiology [recurso electrónico].";;9788478290949
O780;2018-08-07;;FING;;;A2;FING;"Essentials of interactive physiology [recurso electrónico].";;9788478290949
6255;2018-08-07;;FING;;;43;FING;"Basic aspects of medical and dental lasers.";"Manni, Jeffrey G.";9781483402666
6257;2018-08-07;;FING;;;80;FING;"Introduction to pharmaceutical chemical analysis.";"Hansen, Steen";9780470661222
6261;2018-08-07;;FING;;;80;FING;"Microbiological assay for pharmaceutical  analysis :";"Hewitt, William";0849318246
6262;2018-08-07;;FING;;;80;FING;"Microbiological assay for pharmaceutical  analysis :";"Hewitt, William";0849318246
6265;2018-08-07;;FING;;;18;FING;"Safeware :";"Levenson, Nancy G.";0201119722
6266;2018-08-07;;FING;;;26;FING;"Quantitative chemical analysis.";"Harris, Daniel C.";9781429218153
3544;2018-08-07;;FING;;;63;FING;"Avance 1997 en el estudio de lógicas académicas tendientes a la organización de políticas presupuestarias en la Universidad.";;9506980594
730;2018-08-07;;FING;;;63;FING;"Memoria año 1986.";;
734;2018-08-07;;FING;;;63;FING;"Memoria año 1986.";;
735;2018-08-07;;FING;;;63;FING;"Memoria año 1986.";;
3109;2018-08-07;;FING;;;63;FING;"Memoria año 1990.";;
3111;2018-08-07;;FING;;;63;FING;"Memoria año 1991.";;
3690;2018-08-07;;FING;;;63;FING;"Sistema de proyectos de extensión :";"Menéndez, Gustavo";
3087;2018-08-07;;FING;;;59;FING;"El planeamiento en ciencia y tecnología :";;
3088;2018-08-07;;FING;;;59;FING;"Propuesta de promoción de la competitividad a través de la contratación de proyectos de investigación y desarrollo tecnológico.";;
3089;2018-08-07;;FING;;;59;FING;"Encuesta sobre la formación de recursos humanos para la investigación científica en las áreas cubiertas por los programas nacionales prioritarios de la SECYT.";;
3182;2018-08-07;;FING;;;59;FING;"La A.C.A.C. 25 años creando futuro.";"Fog Corradine, Lisbeth";9589457002
6269;2018-08-07;;FING;;;6;FING;"Química :";"Reboiras, M.D.";8497323475
6270;2018-08-07;;FING;;;6;FING;"Química :";"Brady, James E.";
6272;2018-08-07;;FING;;;6;FING;"Fundamentos de química.";"Zumdahl, Steven S.";9684222998
6273;2018-08-07;;FING;;;6;FING;"Reactores químicos :";"Castro, Alberto A.";9789876575775
6276;2018-08-07;;FING;;;6;FING;"Físico química.";"Levine, Ira N.";8476155611
6279;2018-08-07;;FING;;;14;FING;"Matemáticas discretas.";"Espinosa Armenta, Ramón";9786077854579
6280;2018-08-07;;FING;;;14;FING;"Matemáticas discretas.";"Espinosa Armenta, Ramón";9786077854579
6281;2018-08-07;;FING;;;14;FING;"Matemáticas discretas.";"Espinosa Armenta, Ramón";9786077854579
6282;2018-08-07;;FING;;;7;FING;"Cirugía :";"Boretti, Juan J.";"9500202824 | 9500202778"
6283;2018-08-07;;FING;;;7;FING;"Cirugía :";"Boretti, Juan J.";9500202778
6284;2018-08-07;;FING;;;7;FING;"Cirugía :";"Boretti, Juan J.";"9500202859 | 9500202778"
6285;2018-08-07;;FING;;;7;FING;"Tratado de pediatría :";"Nelson, Waldo E.";
6287;2018-08-07;;FING;;;7;FING;"Tratado de pediatría :";"Nelson, Waldo E.";
6292;2018-08-07;;FING;;;11;FING;"Teoría y problemas de física para ingeniería y ciencias.";"Wells, Dare A.";9684516053
6293;2018-08-07;;FING;;;17;FING;"Teoría y problemas de geometría analítica :";"Kindle, Joseph H.";
6294;2018-08-07;;FING;;;16;FING;"Teoría y problemas de cálculo: :";"Ayres, Frank";
6295;2018-08-07;;FING;;;14;FING;"Teoría y problemas de álgebra lineal.";"Lipschutz, Seymour";968451073X
6297;2018-08-07;;FING;;;14;FING;"Álgebra lineal y geometría analítica.";"Colombo, María Mercedes";9789506983468
6800;2018-08-07;;FING;;;14;FING;"Álgebra lineal y geometría analítica.";"Colombo, María Mercedes";9789506983468
6801;2018-08-07;;FING;;;14;FING;"Álgebra lineal y geometría analítica.";"Colombo, María Mercedes";9789506983468
6802;2018-08-07;;FING;;;14;FING;"Álgebra lineal y geometría analítica.";"Colombo, María Mercedes";9789506983468
6306;2018-08-07;;FING;;;26;FING;"BioNMR in drug research.";"Zerbe, Oliver";3527304657
6314;2018-08-07;;FING;;;58;FING;"Principios de electrotecnia :";"Zeveke, G.V.";
6316;2018-08-07;;FING;;;90;FING;"Los 280 días :";"Pimentel, Diego";9789502324333
L577;2018-08-07;;FING;;;90;FING;"Plantas cultivadas en el Palacio San José en vida del General Justo José de Urquiza.";"Muñoz, Juan de Dios";9506981043
6320;2018-08-07;;FING;;;7;FING;"La práctica de la pediatría.";"Avery, Mary Ellen";
6322;2018-08-07;;FING;;;90;FING;"Discurso del método. -- Meditaciones metafísicas.";"Descartes, René";8467022183
6325;2018-08-07;;FING;;;45;FING;"Memoria y balance 2014.";;
6326;2018-08-07;;FING;;;75;FING;"Computational chemistry :";"Lewars, Errol G.";9789048138616
6327;2018-08-07;;FING;;;75;FING;"Computational chemistry :";"Lewars, Errol G.";9789048138616
6328;2018-08-07;;FING;;;18;FING;"Aplicaciones ofimáticas.";"Aguilera, Purificación";9788497719735
6330;2018-08-07;;FING;;;89;FING;"Matemática...¿estás ahí? :";"Paenza, Adrián";9789871220199
6331;2018-08-07;;FING;;;89;FING;"La matemática :";"Amster, Pablo";9789871105922
6409;2018-08-07;;FING;;;89;FING;"La matemática :";"Amster, Pablo";9789871105922
6332;2018-08-07;;FING;;;89;FING;"Ciencias exactas, naturales y ridículas :";"Launet, Édouard";9789876293662
6333;2018-08-07;;FING;;;89;FING;"Biotecnología en todos lados :";"Díaz, Alberto";9789876294355
6334;2018-08-07;;FING;;;89;FING;"Bioingeniería :";"Valentinuzzi, Max E.";9789876293525
6335;2018-08-07;;FING;;;89;FING;"La química está entre nosotros :";"Andrade Gamboa, Julio";9789876293006
6336;2018-08-07;;FING;;;89;FING;"Modelo para armar :";"Cagliani, Martín";9789876292320
6337;2018-08-07;;FING;;;89;FING;"Qué es [y qué no es] la estadística :";"Sosa Escudero, Walter";9789876293983
6338;2018-08-07;;FING;;;89;FING;"Robots :";"Zabala, Gonzalo";9789876292221
6339;2018-08-07;;FING;;;89;FING;"Simplemente sangre :";"Castillo, Luis";9789876293556
6340;2018-08-07;;FING;;;89;FING;"Había una vez un átomo :";"Gellon, Gabriel";9789871220939
6341;2018-08-07;;FING;;;89;FING;"La ciencia del sueños :";"Calb, Diego";9789876293549
6342;2018-08-07;;FING;;;89;FING;"La humanidad del genoma :";"Kornblihtt, Alberto";9789876293495
6350;2018-08-07;;FING;;;2;FING;"Anatomía clínica /";"Pró, Eduardo Adrián";9789500606035
6351;2018-08-07;;FING;;;2;FING;"Anatomía clínica /";"Pró, Eduardo Adrián";9789500606035
6353;2018-08-07;;FING;;;2;FING;"Principios de anatomía y fisiología.";"Tortora, Gerard J.";9786077743781
6355;2018-08-07;;FING;;;4;FING;"Prometheus :";"Schünke, Michael";"9788498357639 | 9788479039806"
6360;2018-08-07;;FING;;;2;FING;"Atlas de histología normal.";"Di Fiore, Mariano";9789500208451
6368;2018-08-07;;FING;;;37;FING;"Research methods in biomechanics.";"Robertson, D. Gordon E.";9780736093408
6370;2018-08-07;;FING;;;42;FING;"Hearing aids.";"Dillon, Harvey";9781604068108
6371;2018-08-07;;FING;;;31;FING;"The definitive guide to ARM® Cortex®-M3 and Cortex®-M4 processors.";"Yiu, Joseph";8428324069
6373;2018-08-07;;FING;;;12;FING;"Fisiología humana :";"Silverthorn, Dee Unglaub";9786079356149
6374;2018-08-07;;FING;;;12;FING;"Fisiología humana :";"Silverthorn, Dee Unglaub";9786079356149
6507;2018-08-07;;FING;;;12;FING;"Fisiología humana :";"Silverthorn, Dee Unglaub";9786079356149
6508;2018-08-07;;FING;;;12;FING;"Fisiología humana :";"Silverthorn, Dee Unglaub";9786079356149
6509;2018-08-07;;FING;;;12;FING;"Fisiología humana :";"Silverthorn, Dee Unglaub";9786079356149
6379;2018-08-07;;FING;;;58;FING;"Instrumentos y mediciones eléctricas /";"Sobrevila, Marcelo Antonio";9789505532377
